assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	26Mar2014.Plate.11	3	7	t	1	16.66666667	0.19	2900-100644 TO3 DR 26Mar2014 Plate 11_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	09Apr2014.Plate.3	3	7	t	1	16.66666667	0.84	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	09Apr2014.Plate.3	3	6	t	1	16.66666667	0.84	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	02Apr2014.Plate.14	3	9	t	1	16.66666667	1.24	2900-100644 TO3 DR 02Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	26Mar2014.Plate.11	2	6	t	1	50	0.23	2900-100644 TO3 DR 26Mar2014 Plate 11_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	02Apr2014.Plate.14	2	9	t	1	50	1.46	2900-100644 TO3 DR 02Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	09Apr2014.Plate.3	2	7	t	1	50	1.06	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	02Apr2014.Plate.14	2	8	t	1	50	1.46	2900-100644 TO3 DR 02Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	26Mar2014.Plate.11	2	7	t	1	50	0.27	2900-100644 TO3 DR 26Mar2014 Plate 11_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Phenothiazine	92-84-2	50	mM	09Apr2014.Plate.3	2	6	t	1	50	0.83	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	7	10	t	1	0.041152263	0.15	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	7	11	t	1	0.041152263	0.13	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	6	11	t	1	0.12345679	0.11	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	6	10	t	1	0.12345679	0.1	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	5	10	t	1	0.37037037	0.13	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	5	11	t	1	0.37037037	0.14	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	4	11	t	1	1.111111111	0.1	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	4	10	t	1	1.111111111	0.1	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	3	11	t	1	3.333333333	0.12	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	3	10	t	1	3.333333333	0.11	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	2	10	t	1	10	0.14	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Piperonyl butoxide	51-03-6	100	mM	26Mar2014.Plate.2	2	11	t	1	10	0.16	2900-100644 TO3 DR 26Mar2014 Plate 2_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	7	6	t	1	0.411522634	0.224	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	7	7	t	1	0.411522634	0.284	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	6	6	t	1	1.234567901	0.242	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	6	7	t	1	1.234567901	0.327	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	5	6	t	1	3.703703704	0.43	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	5	7	t	1	3.703703704	0.443	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	4	6	t	1	11.11111111	0.435	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	4	7	t	1	11.11111111	0.468	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	3	6	t	1	33.33333333	0.536	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	3	7	t	1	33.33333333	0.539	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	2	6	t	1	100	0.528	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pirimiphos-methyl	29232-93-7	100	mM	20130320.Plate.12	2	7	t	1	100	0.521	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	7	6	t	1	0.004115226	0.187	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	7	7	t	1	0.004115226	0.17	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	6	7	t	1	0.012345679	0.178	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	6	6	t	1	0.012345679	0.207	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	5	6	t	1	0.037037037	0.166	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	5	7	t	1	0.037037037	0.169	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	4	6	t	1	0.111111111	0.165	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	4	7	t	1	0.111111111	0.143	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	3	6	t	1	0.333333333	0.166	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	3	7	t	1	0.333333333	0.102	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	2	6	t	1	1	0.157	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prallethrin	23031-36-9	100	mM	20130320.Plate.14	2	7	t	1	1	0.12	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	7	10	t	1	0.411111111	0.08	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	7	11	t	1	0.411111111	0.09	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	6	10	t	1	1.233333333	0.09	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	6	11	t	1	1.233333333	0.09	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	5	10	t	1	3.7	0.12	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	5	11	t	1	3.7	0.11	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	4	10	t	1	11.1	0.1	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	4	11	t	1	11.1	0.09	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	3	10	t	1	33.3	0.18	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	3	11	t	1	33.3	0.16	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	2	11	t	1	99.9	0.15	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Procymidone	32809-16-8	99.9000015258789	mM	26Mar2014.Plate.21	2	10	t	1	99.9	0.16	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	7	6	t	1	0.041152263	0.108	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	7	7	t	1	0.041152263	0.198	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	6	6	t	1	0.12345679	0.14	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	6	7	t	1	0.12345679	0.215	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	5	6	t	1	0.37037037	0.126	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	5	7	t	1	0.37037037	0.226	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	4	7	t	1	1.111111111	0.203	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	4	6	t	1	1.111111111	0.172	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	3	6	t	1	3.333333333	0.209	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	3	7	t	1	3.333333333	0.253	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	2	6	t	1	10	0.277	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Profenofos	41198-08-7	10	mM	20130320.Plate.4	2	7	t	1	10	0.262	DH_ToxCast_1 CR 20130320 Plate 4.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	7	8	t	1	0.041152263	0.53	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	7	9	t	1	0.041152263	0.48	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	6	8	t	1	0.12345679	0.55	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	6	9	t	1	0.12345679	0.49	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	5	8	t	1	0.37037037	0.56	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	5	9	t	1	0.37037037	0.49	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	4	8	t	1	1.111111111	0.52	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	4	9	t	1	1.111111111	0.47	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	3	9	t	1	3.333333333	0.55	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	3	8	t	1	3.333333333	0.59	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	2	8	t	1	10	0.71	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Progesterone	57-83-0	100	mM	02Apr2014.Plate.4	2	9	t	1	10	0.67	2900-100644 TO3 DR 02Apr2014 Plate 4_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	7	6	t	1	0.411522634	0.191	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	7	7	t	1	0.411522634	0.169	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	6	6	t	1	1.234567901	0.151	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	6	7	t	1	1.234567901	0.175	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	5	6	t	1	3.703703704	0.206	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	5	7	t	1	3.703703704	0.173	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	4	6	t	1	11.11111111	0.248	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	4	7	t	1	11.11111111	0.29	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	3	6	t	1	33.33333333	0.36	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	3	7	t	1	33.33333333	0.365	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	2	6	t	1	100	0.257	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometon	1610-18-0	100	mM	20130320.Plate.10	2	7	t	1	100	0.387	DH_ToxCast_1 CR 20130320 Plate 10.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	7	8	t	1	0.411522634	0.272	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	7	9	t	1	0.411522634	0.251	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	6	9	t	1	1.234567901	0.196	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	6	8	t	1	1.234567901	0.261	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	5	8	t	1	3.703703704	0.337	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	5	9	t	1	3.703703704	0.316	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	4	8	t	1	11.11111111	0.361	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	4	9	t	1	11.11111111	0.377	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	3	9	t	1	33.33333333	0.369	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	3	8	t	1	33.33333333	0.433	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	2	9	t	1	100	0.455	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Prometryn	7287-19-6	100	mM	20130320.Plate.13	2	8	t	1	100	0.398	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	7	7	t	1	0.411522634	0.131	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	7	6	t	1	0.411522634	0.127	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	6	7	t	1	1.234567901	0.121	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	6	6	t	1	1.234567901	0.144	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	5	6	t	1	3.703703704	0.117	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	5	7	t	1	3.703703704	0.113	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	4	6	t	1	11.11111111	0.09	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	4	7	t	1	11.11111111	0.111	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	3	6	t	1	33.33333333	0.049	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	3	7	t	1	33.33333333	0.06	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	2	6	t	1	100	0.045	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Propyzamide	23950-58-5	100	mM	20130320.Plate.5	2	7	t	1	100	0.061	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	7	4	t	1	0.411522634	0.183	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	7	5	t	1	0.411522634	0.211	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	6	4	t	1	1.234567901	0.191	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	6	5	t	1	1.234567901	0.251	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	5	5	t	1	3.703703704	0.211	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	5	4	t	1	3.703703704	0.233	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	4	5	t	1	11.11111111	0.274	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	4	4	t	1	11.11111111	0.207	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	3	5	t	1	33.33333333	0.278	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	3	4	t	1	33.33333333	0.296	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	2	5	t	1	100	0.289	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyraflufen-ethyl	129630-19-9	100	mM	20130320.Plate.13	2	4	t	1	100	0.283	DH_ToxCast_1 CR 20130320 Plate 13.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyrene	129-00-0	99.9000015258789	mM	02Apr2014.Plate.31	7	4	t	1	0.411111111	0.76	2900-100644 TO3 DR 02Apr2014 Plate 31_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyrene	129-00-0	99.9000015258789	mM	02Apr2014.Plate.31	7	5	t	1	0.411111111	0.7	2900-100644 TO3 DR 02Apr2014 Plate 31_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyrene	129-00-0	99.9000015258789	mM	02Apr2014.Plate.31	6	4	t	1	1.233333333	0.77	2900-100644 TO3 DR 02Apr2014 Plate 31_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Pyrene	129-00-0	99.9000015258789	mM	02Apr2014.Plate.31	6	5	t	1	1.233333333	0.59	2900-100644 TO3 DR 02Apr2014 Plate 31_Cyprotex.csv
